Product ID,Product Name,Category,Sub-Category,total_orders,total_units,total_revenue,total_profit,profit_margin_pct,avg_discount_pct
OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Office Supplies,Binders,5,21,72.91,7.22,9.9,14.9
OFF-BI-10000301,GBC Instant Report Kit,Office Supplies,Binders,13,51,164.98,-8.7,-5.3,15.6
OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,9,35,269.39,8.18,3.0,15.5
OFF-BI-10000315,Poly Designer Cover & Back,Office Supplies,Binders,7,23,451.96,49.13,10.9,14.9
OFF-BI-10000320,GBC Plastic Binding Combs,Office Supplies,Binders,10,46,172.69,-9.93,-5.8,14.8
OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,12,48,102.62,-14.79,-14.4,14.8
OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,Office Supplies,Binders,6,17,115.24,10.09,8.8,15.0
OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,7,24,197.17,3.17,1.6,15.2
OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders,3,17,8.35,1.76,21.1,14.9
OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,9,46,19024.5,2192.84,11.5,14.9
OFF-BI-10000546,Avery Durable Binders,Office Supplies,Binders,12,50,87.26,14.31,16.4,16.4
OFF-BI-10000591,Avery Binder Labels,Office Supplies,Binders,4,10,26.06,-2.69,-10.3,14.5
OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Binders,9,33,91.44,47.33,51.8,15.8
OFF-BI-10000632,Satellite Sectional Post Binders,Office Supplies,Binders,11,57,1219.82,130.04,10.7,15.1
OFF-BI-10000666,Surelock Post Binders,Office Supplies,Binders,8,32,653.98,55.74,8.5,14.8
OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Binders,8,40,94.13,12.32,13.1,14.5
OFF-BI-10000773,Insertable Tab Post Binder Dividers,Office Supplies,Binders,8,32,66.57,-3.2,-4.8,15.6
OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,Office Supplies,Binders,4,13,496.02,52.1,10.5,16.3
OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Office Supplies,Binders,5,24,67.25,18.57,27.6,14.4
OFF-BI-10000829,Avery Non-Stick Binders,Office Supplies,Binders,7,27,141.88,10.57,7.4,15.4
OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,Office Supplies,Binders,3,9,10.82,35.38,327.0,15.8
OFF-BI-10000848,Angle-D Ring Binders,Office Supplies,Binders,6,30,39.38,21.15,53.7,14.5
OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",Office Supplies,Binders,5,18,112.73,8.91,7.9,12.9
OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,10,44,410.0,44.49,10.9,16.2
OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,13,52,1100.48,103.56,9.4,15.2
OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,8,36,99.32,13.18,13.3,15.2
OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,8,37,209.31,8.11,3.9,14.4
OFF-BI-10001071,GBC ProClick Punch Binding System,Office Supplies,Binders,7,33,1573.91,126.51,8.0,15.2
OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,Binders,4,12,136.44,17.6,12.9,15.5
OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,Binders,7,22,175.39,5.13,2.9,16.9
OFF-BI-10001097,Avery Hole Reinforcements,Office Supplies,Binders,9,41,116.5,39.26,33.7,15.1
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,9,29,235.18,37.21,15.8,15.0
OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,7,30,269.33,10.81,4.0,15.2
OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,9,40,115.63,13.41,11.6,14.3
OFF-BI-10001120,Ibico EPK-21 Electric Binding System,Office Supplies,Binders,3,5,15875.92,1771.99,11.2,15.0
OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders,4,16,62.95,-10.27,-16.3,14.7
OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,3,14,86.35,2.63,3.0,15.1
OFF-BI-10001191,Canvas Sectional Post Binders,Office Supplies,Binders,6,30,422.64,58.98,14.0,13.7
OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,4,11,239.47,28.42,11.9,16.1
OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,10,39,170.98,31.21,18.3,13.9
OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,Binders,4,14,62.93,6.06,9.6,14.4
OFF-BI-10001294,Fellowes Binding Cases,Office Supplies,Binders,5,25,271.44,41.16,15.2,13.7
OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,8,37,108.64,9.55,8.8,15.5
OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,11,43,19823.48,2250.16,11.4,14.9
OFF-BI-10001460,Plastic Binding Combs,Office Supplies,Binders,5,21,269.67,29.94,11.1,13.8
OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,7,26,504.24,50.69,10.1,15.7
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,14,53,780.46,113.57,14.6,15.5
OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,8,37,63.63,8.94,14.0,15.5
OFF-BI-10001543,GBC VeloBinder Manual Binding System,Office Supplies,Binders,8,29,842.17,102.81,12.2,13.9
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders,8,28,110.59,-0.33,-0.3,12.8
OFF-BI-10001575,GBC Linen Binding Covers,Office Supplies,Binders,6,24,207.57,13.61,6.6,15.8
OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,11,44,1200.71,130.89,10.9,15.1
OFF-BI-10001617,GBC Wire Binding Combs,Office Supplies,Binders,7,29,184.05,23.21,12.6,15.1
OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders,9,40,262.84,39.34,15.0,15.9
OFF-BI-10001634,Wilson Jones Active Use Binders,Office Supplies,Binders,6,19,115.02,-12.18,-10.6,14.6
OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders,9,36,208.22,33.94,16.3,14.4
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,11,39,443.58,52.53,11.8,15.8
OFF-BI-10001670,Vinyl Sectional Post Binders,Office Supplies,Binders,10,37,810.55,86.73,10.7,15.2
OFF-BI-10001679,GBC Instant Index System for Binding Systems,Office Supplies,Binders,5,18,71.93,22.35,31.1,15.1
OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,10,52,2264.89,287.21,12.7,15.1
OFF-BI-10001721,Trimflex Flexible Post Binders,Office Supplies,Binders,4,18,346.36,41.21,11.9,13.8
OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,10,43,112.67,43.6,38.7,14.2
OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,Binders,4,15,100.39,-12.81,-12.8,13.8
OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders,5,20,59.82,3.37,5.6,14.7
OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies,Binders,6,25,554.24,61.88,11.2,14.8
OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,4,19,62.13,13.21,21.3,14.7
OFF-BI-10001890,Avery Poly Binder Pockets,Office Supplies,Binders,8,47,78.04,-12.77,-16.4,15.4
OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",Office Supplies,Binders,4,18,124.59,19.08,15.3,13.5
OFF-BI-10001922,Storex Dura Pro Binders,Office Supplies,Binders,5,24,153.25,25.41,16.6,15.4
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,7,22,41.34,-19.55,-47.3,15.0
OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,10,42,753.18,77.8,10.3,14.9
OFF-BI-10002003,Ibico Presentation Index for Binding Systems,Office Supplies,Binders,7,21,72.04,28.94,40.2,15.6
OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,12,43,51.48,59.6,115.8,16.7
OFF-BI-10002026,Avery Arch Ring Binders,Office Supplies,Binders,10,40,1318.87,136.3,10.3,15.0
OFF-BI-10002026,Ibico Recycled Linen-Style Covers,Office Supplies,Binders,3,16,312.48,35.85,11.5,14.5
OFF-BI-10002049,UniKeep View Case Binders,Office Supplies,Binders,5,13,28.85,-7.65,-26.5,14.0
OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,9,36,102.26,-10.13,-9.9,15.6
OFF-BI-10002072,Cardinal Slant-D Ring Binders,Office Supplies,Binders,4,22,102.54,1.48,1.4,15.1
OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Office Supplies,Binders,10,51,1041.66,134.31,12.9,15.2
OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,10,50,179.01,1.15,0.6,14.5
OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders,8,36,834.6,92.69,11.1,15.8
OFF-BI-10002160,Acco Hanging Data Binders,Office Supplies,Binders,7,35,41.91,10.65,25.4,15.5
OFF-BI-10002194,Cardinal Hold-It CD Pocket,Office Supplies,Binders,4,16,38.3,-3.1,-8.1,17.8
OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,Binders,7,29,143.42,-1.32,-0.9,14.7
OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders,7,30,334.37,40.56,12.1,13.9
OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,Binders,5,22,92.63,5.37,5.8,15.3
OFF-BI-10002353,GBC VeloBind Cover Sets,Office Supplies,Binders,11,37,342.77,51.97,15.2,13.6
OFF-BI-10002393,Binder Posts,Office Supplies,Binders,6,19,57.4,5.98,10.4,13.9
OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,5,13,100.92,1.7,1.7,14.2
OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,Office Supplies,Binders,5,24,66.41,11.8,17.8,15.1
OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",Office Supplies,Binders,8,40,508.35,55.93,11.0,14.3
OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders,8,31,96.65,5.35,5.5,15.9
OFF-BI-10002437,Recycled Premium Regency Composition Covers,Office Supplies,Binders,3,13,110.02,13.61,12.4,14.4
OFF-BI-10002498,Clear Mylar Reinforcing Strips,Office Supplies,Binders,7,30,377.54,65.86,17.4,14.3
OFF-BI-10002557,Presstex Flexible Ring Binders,Office Supplies,Binders,8,39,92.82,24.85,26.8,15.6
OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,6,20,99.8,13.27,13.3,15.1
OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,Binders,7,38,31.59,-8.32,-26.3,16.1
OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders,7,37,191.35,23.17,12.1,14.7
OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,9,40,970.97,104.88,10.8,14.0
OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,Binders,8,32,69.77,3.09,4.4,14.9
OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,Binders,7,30,545.03,53.52,9.8,14.9
OFF-BI-10002799,"SlimView Poly Binder, 3/8""",Office Supplies,Binders,7,25,117.59,27.19,23.1,15.6
OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,Office Supplies,Binders,8,21,28.51,-10.43,-36.6,15.9
OFF-BI-10002824,Recycled Easel Ring Binders,Office Supplies,Binders,9,30,308.84,40.08,13.0,16.4
OFF-BI-10002827,Avery Durable Poly Binders,Office Supplies,Binders,6,24,82.95,-2.4,-2.9,15.4
OFF-BI-10002852,Ibico Standard Transparent Covers,Office Supplies,Binders,9,36,275.22,15.91,5.8,14.4
OFF-BI-10002854,"Performers Binder/Pad Holder, Black",Office Supplies,Binders,8,28,611.05,51.44,8.4,15.5
OFF-BI-10002867,GBC Recycled Regency Composition Covers,Office Supplies,Binders,5,26,1171.69,123.82,10.6,15.8
OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,Binders,4,17,45.51,4.64,10.2,14.2
OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,Binders,4,10,314.55,20.67,6.6,15.3
OFF-BI-10002949,Prestige Round Ring Binders,Office Supplies,Binders,8,32,85.73,22.78,26.6,13.7
OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,6,37,51.18,3.8,7.4,14.8
OFF-BI-10002976,ACCOHIDE Binder by Acco,Office Supplies,Binders,4,12,65.25,-6.41,-9.8,17.4
OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,11,36,143.01,20.3,14.2,14.4
OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Binders,7,17,698.04,80.35,11.5,14.4
OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders,6,20,4322.81,483.34,11.2,15.0
OFF-BI-10003094,Self-Adhesive Ring Binder Labels,Office Supplies,Binders,4,18,22.88,8.25,36.1,13.7
OFF-BI-10003166,GBC Plasticlear Binding Covers,Office Supplies,Binders,7,30,68.88,0.41,0.6,15.2
OFF-BI-10003196,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,8,37,43.76,6.05,13.8,15.3
OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,9,30,89.55,-2.32,-2.6,15.8
OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,12,53,238.33,15.43,6.5,15.2
OFF-BI-10003305,Avery Hanging File Binders,Office Supplies,Binders,6,30,105.85,23.27,22.0,14.6
OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,9,40,80.49,17.37,21.6,14.5
OFF-BI-10003350,Acco Expandable Hanging Binders,Office Supplies,Binders,3,12,33.18,-11.32,-34.1,14.7
OFF-BI-10003355,Cardinal Holdit Business Card Pockets,Office Supplies,Binders,8,39,87.65,26.86,30.6,15.1
OFF-BI-10003364,Binding Machine Supplies,Office Supplies,Binders,9,31,667.99,89.47,13.4,15.7
OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,9,39,136.73,-21.46,-15.7,14.5
OFF-BI-10003460,Acco 3-Hole Punch,Office Supplies,Binders,9,35,137.53,36.22,26.3,15.0
OFF-BI-10003476,Avery Metallic Poly Binders,Office Supplies,Binders,6,26,135.8,14.91,11.0,15.5
OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders,10,40,27453.38,2900.85,10.6,15.4
OFF-BI-10003529,Avery Round Ring Poly Binders,Office Supplies,Binders,6,17,36.92,25.14,68.1,14.7
OFF-BI-10003638,GBC Durable Plastic Covers,Office Supplies,Binders,7,29,323.14,48.27,14.9,15.0
OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Office Supplies,Binders,8,32,6785.14,780.22,11.5,14.8
OFF-BI-10003655,Durable Pressboard Binders,Office Supplies,Binders,2,11,37.24,14.66,39.4,12.7
OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,Binders,8,38,3093.82,332.26,10.7,15.7
OFF-BI-10003669,3M Organizer Strips,Office Supplies,Binders,7,28,83.16,22.05,26.5,14.6
OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,12,35,258.72,29.97,11.6,15.1
OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,9,38,532.16,75.88,14.3,14.2
OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,6,22,137.81,9.43,6.8,15.3
OFF-BI-10003707,Aluminum Screw Posts,Office Supplies,Binders,11,33,354.03,81.0,22.9,15.5
OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,6,27,122.18,0.01,0.0,15.9
OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,11,30,131.1,3.03,2.3,14.3
OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,Binders,2,3,1180.7,106.86,9.1,17.0
OFF-BI-10003719,Large Capacity Hanging Post Binders,Office Supplies,Binders,5,10,276.94,23.31,8.4,13.6
OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,8,26,77.33,9.5,12.3,14.3
OFF-BI-10003784,Computer Printout Index Tabs,Office Supplies,Binders,4,14,11.09,-9.52,-85.8,14.5
OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,5,17,569.24,40.05,7.0,15.4
OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,10,29,215.11,38.25,17.8,15.8
OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders,6,15,8070.19,960.83,11.9,14.9
OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,Office Supplies,Binders,3,18,100.46,22.18,22.1,15.9
OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Office Supplies,Binders,7,32,116.22,15.48,13.3,15.5
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders,9,40,533.79,64.94,12.2,16.1
OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Office Supplies,Binders,7,34,704.69,55.88,7.9,15.3
OFF-BI-10004001,GBC Recycled VeloBinder Covers,Office Supplies,Binders,8,39,487.34,83.89,17.2,13.6
OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,7,29,174.73,12.29,7.0,14.8
OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Binders,8,28,38.64,4.56,11.8,16.2
OFF-BI-10004040,Wilson Jones Impact Binders,Office Supplies,Binders,9,33,134.68,8.73,6.5,14.3
OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Office Supplies,Binders,5,20,55.76,-4.13,-7.4,15.4
OFF-BI-10004099,GBC VeloBinder Strips,Office Supplies,Binders,4,10,52.99,2.17,4.1,13.4
OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,Office Supplies,Binders,2,12,133.86,22.55,16.8,15.4
OFF-BI-10004140,Avery Non-Stick Binders,Office Supplies,Binders,13,63,75.43,41.03,54.4,14.6
OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,5,17,17.49,28.52,163.1,16.0
OFF-BI-10004182,Economy Binders,Office Supplies,Binders,3,9,26.62,-5.58,-21.0,14.0
OFF-BI-10004187,3-ring staple pack,Office Supplies,Binders,6,26,42.11,-4.81,-11.4,15.3
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,9,41,142.31,-15.04,-10.6,14.3
OFF-BI-10004224,Catalog Binders with Expanding Posts,Office Supplies,Binders,8,32,1089.94,125.16,11.5,16.4
OFF-BI-10004230,GBC Recycled Grain Textured Covers,Office Supplies,Binders,5,30,466.29,59.4,12.7,16.1
OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,6,26,207.87,25.75,12.4,14.1
OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders,10,26,386.08,40.65,10.5,15.0
OFF-BI-10004308,Avery Legal 4-Ring Binder,Office Supplies,Binders,4,10,258.05,44.23,17.1,13.3
OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,8,29,3234.91,353.93,10.9,14.6
OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,6,30,514.02,44.05,8.6,14.9
OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,Office Supplies,Binders,2,5,35.78,9.52,26.6,14.4
OFF-BI-10004364,Storex Dura Pro Binders,Office Supplies,Binders,12,50,125.33,45.74,36.5,14.7
OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,Office Supplies,Binders,4,20,4209.8,465.42,11.1,15.0
OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Office Supplies,Binders,4,15,86.0,6.33,7.4,13.2
OFF-BI-10004465,Avery Durable Slant Ring Binders,Office Supplies,Binders,5,25,51.48,10.1,19.6,15.3
OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,Binders,7,34,669.5,68.74,10.3,14.7
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,5,23,66.66,0.3,0.5,15.3
OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,8,39,2954.44,366.48,12.4,14.4
OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,Binders,4,16,40.32,-5.24,-13.0,14.6
OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Office Supplies,Binders,5,25,3223.0,365.84,11.4,13.6
OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,8,37,1100.4,106.16,9.6,16.3
OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,7,32,7249.4,785.59,10.8,15.6
OFF-BI-10004632,GBC Binding covers,Office Supplies,Binders,3,11,137.27,12.1,8.8,15.3
OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,11,35,5398.32,597.09,11.1,15.6
OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,Binders,8,38,91.74,9.37,10.2,14.1
OFF-BI-10004654,VariCap6 Expandable Binder,Office Supplies,Binders,3,15,122.83,12.12,9.9,14.3
OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,7,28,38.02,11.18,29.4,15.4
OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,Binders,2,6,32.65,9.6,29.4,12.7
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders,12,54,200.51,40.5,20.2,15.3
OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,Binders,6,29,142.05,9.22,6.5,15.6
OFF-BI-10004781,GBC Wire Binding Strips,Office Supplies,Binders,5,19,212.66,20.56,9.7,14.3
OFF-BI-10004817,GBC Personal VeloBind Strips,Office Supplies,Binders,6,24,128.19,19.04,14.9,13.5
OFF-BI-10004826,JM Magazine Binder,Office Supplies,Binders,6,16,204.72,9.62,4.7,15.6
OFF-BI-10004828,GBC Poly Designer Binding Covers,Office Supplies,Binders,6,28,256.12,30.77,12.0,15.5
OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,Office Supplies,Binders,3,13,16.4,9.72,59.3,14.6
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Binders,7,30,184.0,13.89,7.5,15.0
OFF-BI-10004967,Round Ring Binders,Office Supplies,Binders,6,29,29.95,13.85,46.2,15.2
OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,13,56,147.03,25.56,17.4,14.8
OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,Office Supplies,Binders,6,19,17965.07,1910.49,10.6,15.6
OFF-EN-10000056,Cameo Buff Policy Envelopes,Office Supplies,Envelopes,7,33,1456.18,235.36,16.2,5.2
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,8,30,211.51,22.09,10.4,5.8
